A_0,A_1,A_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
#,#,0.0,#,#,#,#,1.0,#,1.0,0.0,1.0,0.2577503359985351,0.7625,1,75.15337228767824,4993,2316,0.36363636363636365,0.000792163119608273,122,160
#,0.0,#,1.0,1.0,#,#,1.0,1.0,#,#,1.0,1.0,1.0,2,83.31162673290174,4934,2319,0.45454545454545453,0.0017563123549466022,78,78
#,#,1.0,#,#,#,0.0,#,#,#,0.0,0.0,0.23257765406103217,0.7469879518072289,2,70.36282874928835,4973,2372,0.2727272727272727,0.001427274454984089,248,332
#,#,0.0,#,#,1.0,#,1.0,#,#,#,1.0,0.23971140904807056,0.7515151515151515,2,76.9279756062411,4993,2376,0.2727272727272727,0.0016217370767640299,248,330
#,1.0,1.0,#,#,0.0,1.0,#,#,1.0,#,1.0,0.26274433020213567,0.7654320987654321,2,72.19817460095054,4983,2382,0.45454545454545453,0.0015220270090604779,62,81
#,0.0,#,#,1.0,#,#,1.0,1.0,0.0,#,1.0,0.4866564476661029,0.8658536585365854,1,72.74064300957494,4934,2413,0.45454545454545453,0.0007667314577475598,71,82
1.0,1.0,#,1.0,#,1.0,#,#,#,#,1.0,1.0,0.22733534048886378,0.7435897435897436,1,84.29069186432385,4880,2423,0.45454545454545453,0.0008884761307262062,58,78
0.0,1.0,#,#,1.0,#,1.0,#,#,#,#,1.0,0.2735111227791253,0.7716049382716049,1,78.82268169550343,4987,2432,0.36363636363636365,0.0008308399147916524,125,162
0.0,#,0.0,#,#,1.0,#,#,#,#,#,1.0,0.24874817176063183,0.7570977917981072,1,68.46421297919323,4961,2434,0.2727272727272727,0.0007216552349443272,240,317
#,0.0,#,#,1.0,#,#,#,1.0,#,#,1.0,0.22993555425225484,0.7452830188679245,1,62.39717780849562,4996,2445,0.2727272727272727,0.0006577049242490757,237,318
#,0.0,#,#,#,#,#,1.0,1.0,#,#,1.0,0.23479620383306132,0.7484076433121019,1,75.15393987156143,4993,2449,0.2727272727272727,0.0007921691022941574,235,314
#,0.0,0.0,0.0,#,#,#,#,1.0,#,#,0.0,0.2348881629707487,0.7484662576687117,1,67.35620828146321,4970,2463,0.36363636363636365,0.0007099761787532806,122,163
#,0.0,1.0,#,0.0,#,#,#,#,#,#,0.0,0.26803256323648517,0.7684887459807074,3,65.53544500978691,4966,2468,0.2727272727272727,0.0020723526163993937,239,311
1.0,#,0.0,0.0,1.0,#,#,0.0,1.0,#,#,0.0,0.279581552734375,0.775,1,72.07953376196545,4860,2486,0.5454545454545454,0.0007597629565606334,31,40
#,#,0.0,#,#,1.0,#,1.0,0.0,#,#,1.0,0.21330670708970653,0.7341772151898734,1,71.5498201876406,4990,2493,0.36363636363636365,0.0007541794472015356,116,158
#,#,0.0,#,#,1.0,#,1.0,#,1.0,#,1.0,0.530119120003548,0.8807947019867549,1,78.85886842669227,4993,2493,0.36363636363636365,0.0008312213453648174,133,151
1.0,0.0,#,#,#,1.0,#,1.0,#,1.0,0.0,1.0,0.19075113096875485,0.717948717948718,1,80.85279416210767,4993,2521,0.5454545454545454,0.0008522385583354835,28,39
#,#,1.0,#,1.0,#,1.0,#,1.0,1.0,#,1.0,0.5371442581559338,0.8831168831168831,1,77.05313493739308,4987,2542,0.45454545454545453,0.0008121877952988425,68,77
#,0.0,0.0,#,#,0.0,#,0.0,#,#,#,0.0,0.22965034521487823,0.7450980392156863,1,76.73863321189823,4942,2574,0.36363636363636365,0.0008088727522022198,114,153
#,0.0,1.0,1.0,0.0,0.0,1.0,#,#,#,#,0.0,0.3066820026178275,0.7894736842105263,1,60.04804762107071,4948,2582,0.5454545454545454,0.0006329436362191359,30,38
#,0.0,1.0,#,1.0,#,1.0,1.0,1.0,#,1.0,0.0,0.0,0.0,1,90.90757133320191,2607,2607,0.6363636363636364,0.0009582221410858475,0,18
#,0.0,1.0,1.0,#,#,#,0.0,1.0,0.0,0.0,1.0,0.19649623617673456,0.7222222222222222,2,58.06988374081536,4732,2619,0.6363636363636364,0.0012241851259402789,13,18
#,0.0,1.0,1.0,#,#,#,#,0.0,#,#,0.0,0.22944761716854034,0.7449664429530202,1,60.432803718354954,4920,2627,0.36363636363636365,0.000636999203933999,111,149
#,1.0,#,#,0.0,0.0,1.0,#,#,1.0,#,1.0,0.10544304249748125,0.6376811594202898,1,69.17985327261812,4951,2639,0.45454545454545453,0.0007291985271493236,44,69
#,#,0.0,1.0,#,#,#,#,#,1.0,#,1.0,0.22532211069926403,0.7422680412371134,1,75.58245862088003,4993,2643,0.2727272727272727,0.0007966859554830131,216,291
#,1.0,1.0,#,#,#,#,#,#,#,1.0,1.0,0.22923385938837465,0.7448275862068966,3,69.7660497302971,4983,2645,0.2727272727272727,0.0023070537601715983,216,290
#,1.0,0.0,#,#,1.0,#,#,#,1.0,1.0,1.0,1.0,1.0,4,73.82563473729284,4880,2650,0.45454545454545453,0.0031126717718903047,71,71
#,0.0,1.0,#,#,#,#,#,0.0,#,1.0,0.0,0.19751965185830386,0.722972972972973,1,59.301912215177126,4909,2654,0.36363636363636365,0.0006250789066296195,107,148
#,#,0.0,#,#,#,#,1.0,#,#,#,1.0,0.09835365499946556,0.6288659793814433,1,73.57002585673581,4993,2660,0.18181818181818182,0.0007754736669599635,366,582
0.0,#,1.0,#,1.0,#,#,1.0,0.0,#,0.0,1.0,0.20692368334273162,0.7297297297297297,1,64.31731187479457,4899,2669,0.5454545454545454,0.0006779443272954626,27,37
#,#,0.0,1.0,#,#,#,1.0,#,#,#,1.0,0.24987992125710487,0.7577854671280276,2,75.53728568312268,4993,2678,0.2727272727272727,0.0015924196094469737,219,289
#,1.0,1.0,#,1.0,#,1.0,#,#,#,#,1.0,0.24789699485687572,0.756578947368421,2,77.6187693067792,4987,2682,0.36363636363636365,0.0016362998641990182,115,152
0.0,0.0,1.0,1.0,#,0.0,#,0.0,1.0,0.0,0.0,1.0,0.010240000000000003,0.4,1,60.8,4732,2684,0.8181818181818182,0.0006408696803094708,2,5
#,1.0,1.0,#,#,#,1.0,#,#,#,1.0,1.0,1.0,1.0,13,82.96510842719394,4983,2695,0.36363636363636365,0.011368547577129816,144,144
#,#,0.0,1.0,#,1.0,#,1.0,#,#,#,1.0,0.4795481600013257,0.8633093525179856,2,83.7253506946612,4993,2699,0.36363636363636365,0.0017650341688646664,120,139
#,1.0,0.0,1.0,#,0.0,#,0.0,#,#,#,0.0,0.2957885573215846,0.7837837837837838,3,74.58284640537934,4988,2703,0.45454545454545453,0.00235844826969009,58,74
0.0,#,1.0,0.0,1.0,1.0,1.0,1.0,0.0,#,#,1.0,1.0,1.0,1,69.44480000000001,4899,2720,0.7272727272727273,0.0007319912298545255,9,9
1.0,1.0,0.0,#,#,#,#,#,#,0.0,#,0.0,1.0,1.0,13,80.63809451884943,4988,2728,0.36363636363636365,0.011049681383483207,139,139
1.0,1.0,#,#,#,#,#,#,#,#,0.0,0.0,0.23030091234798342,0.7455197132616488,3,70.65527460954529,4988,2738,0.2727272727272727,0.002152471284756398,208,279
1.0,#,0.0,#,#,1.0,#,0.0,#,#,0.0,0.0,0.23178621541003852,0.7464788732394366,1,59.84581117699107,4860,2739,0.45454545454545453,0.000630811938764132,53,71
1.0,#,1.0,#,1.0,#,0.0,0.0,1.0,0.0,#,1.0,0.19649623617673456,0.7222222222222222,1,64.76296017739776,4824,2776,0.6363636363636364,0.0006826417365918404,13,18
0.0,0.0,1.0,#,1.0,#,#,#,#,#,#,1.0,1.0,1.0,16,61.68817702035748,4997,2795,0.36363636363636365,0.010137583761086099,142,142
#,#,0.0,1.0,#,#,#,#,0.0,1.0,#,1.0,0.240205688326136,0.7518248175182481,1,74.44065940393183,4979,2824,0.36363636363636365,0.0007846506841155263,103,137
#,1.0,0.0,#,#,#,1.0,1.0,#,1.0,1.0,1.0,0.2495343537242618,0.7575757575757576,1,79.93963075606929,4936,2832,0.5454545454545454,0.0008426132501101854,25,33
1.0,0.0,1.0,#,#,#,#,#,0.0,#,#,0.0,1.0,1.0,12,64.04094458235976,4995,2843,0.36363636363636365,0.008100374937081599,135,135
1.0,0.0,#,#,0.0,#,#,0.0,0.0,#,0.0,0.0,1.0,1.0,1,91.19772233819053,4942,2843,0.5454545454545454,0.000961280512497172,33,33
0.0,#,#,#,#,1.0,1.0,#,#,#,#,1.0,0.24171543451101707,0.7527675276752768,2,75.7301878614517,4997,2847,0.2727272727272727,0.0016372267118559174,204,271
0.0,#,0.0,0.0,#,0.0,#,#,#,#,#,0.0,1.0,1.0,10,83.81415900214357,4994,2870,0.36363636363636365,0.008834531790314295,133,133
1.0,#,0.0,#,#,1.0,1.0,#,#,0.0,0.0,0.0,0.2373046875,0.75,1,71.48662315315775,4960,2912,0.5454545454545454,0.000753513311292234,24,32
1.0,#,1.0,#,#,#,0.0,#,1.0,#,#,1.0,0.24650145932538278,0.7557251908396947,2,68.60845038865784,4976,2924,0.36363636363636365,0.00144635117326011,99,131
#,1.0,0.0,#,#,#,#,0.0,0.0,0.0,#,0.0,0.2373046875,0.75,1,80.78062548914279,4988,2940,0.45454545454545453,0.0008514778557964809,48,64
0.0,#,1.0,#,#,#,1.0,#,#,#,#,1.0,0.23575772610428447,0.7490196078431373,3,73.13499672334059,4997,2952,0.2727272727272727,0.002353259106742147,191,255
#,#,0.0,#,0.0,#,#,1.0,0.0,1.0,0.0,1.0,0.22481780895283973,0.7419354838709677,1,73.24878746454276,4877,2967,0.5454545454545454,0.0007720876152213469,23,31
#,1.0,#,#,0.0,#,1.0,0.0,#,1.0,1.0,1.0,0.48894551440329226,0.8666666666666667,1,66.78039075692448,4743,2976,0.5454545454545454,0.0007039067051863772,26,30
1.0,1.0,#,#,#,0.0,#,#,#,#,1.0,1.0,0.231092867969897,0.746031746031746,1,79.43707393880476,4983,2979,0.36363636363636365,0.0008373159898006843,94,126
#,#,0.0,#,0.0,#,#,1.0,#,#,#,1.0,0.09161328319999999,0.62,1,82.13396652499765,4993,2993,0.2727272727272727,0.0008657429090365794,155,250
1.0,1.0,0.0,#,0.0,0.0,#,1.0,#,#,1.0,1.0,0.022132674897119342,0.4666666666666667,1,78.09130110976,4936,2996,0.6363636363636364,0.0008231307101506992,7,15
0.0,#,#,0.0,#,0.0,#,#,#,#,#,0.0,0.2373046875,0.75,1,78.26389681095625,4994,3028,0.2727272727272727,0.0008249499758061011,183,244
#,1.0,0.0,#,#,#,0.0,#,#,0.0,#,0.0,0.2373046875,0.75,1,73.56525492067846,4994,3038,0.36363636363636365,0.0007754233783371699,93,124
#,#,1.0,#,#,0.0,#,0.0,0.0,#,0.0,0.0,0.21848085858476907,0.7377049180327869,1,75.11348548539769,4862,3043,0.45454545454545453,0.0007917426879927121,45,61
0.0,#,#,0.0,0.0,0.0,0.0,#,#,#,0.0,0.0,1.0,1.0,4,90.93447981488615,4966,3045,0.5454545454545454,0.003834023092636455,30,30
#,#,1.0,1.0,0.0,#,1.0,#,0.0,#,0.0,0.0,0.1991161489782947,0.7241379310344828,1,73.63627314516368,4739,3058,0.5454545454545454,0.0007761719544362159,21,29
0.0,#,#,#,1.0,#,1.0,#,0.0,0.0,#,1.0,0.21848085858476907,0.7377049180327869,1,72.51502391423261,4997,3059,0.45454545454545453,0.0007762510802084516,45,61
1.0,#,0.0,#,#,#,0.0,0.0,#,#,#,0.0,0.25078452333301177,0.7583333333333333,1,65.79277536208176,4970,3069,0.36363636363636365,0.0006934966268580619,91,120
1.0,0.0,#,#,#,#,#,0.0,#,0.0,#,0.0,0.2546951789996305,0.7606837606837606,1,73.53185383087116,4973,3069,0.36363636363636365,0.000775071310150545,89,117
0.0,#,#,1.0,#,1.0,#,#,#,0.0,#,1.0,0.2244108253359697,0.7416666666666667,3,68.48377334003462,4961,3073,0.36363636363636365,0.0021655842398099136,89,120
1.0,#,0.0,#,#,#,#,1.0,#,1.0,#,1.0,1.0,1.0,12,78.75747605239226,4993,3133,0.36363636363636365,0.009961831282831074,116,116
1.0,1.0,#,#,1.0,0.0,#,0.0,#,1.0,#,1.0,0.22301350200402018,0.7407407407407407,1,69.09506036112805,4983,3135,0.5454545454545454,0.0007283047573124955,20,27
1.0,#,#,#,#,#,0.0,#,#,#,0.0,0.0,0.09699482462268358,0.6271186440677966,1,73.86883413705968,4973,3141,0.2727272727272727,0.0007598315644991228,148,236
0.0,#,0.0,#,#,0.0,#,#,#,#,#,0.0,0.24248581709132566,0.7532467532467533,3,65.52905479732536,4994,3151,0.2727272727272727,0.0020721505460005113,174,231
#,0.0,1.0,#,0.0,#,#,#,0.0,1.0,0.0,0.0,1.0,1.0,1,78.82229315898056,4920,3157,0.5454545454545454,0.000830835819375909,25,25
#,1.0,1.0,#,#,#,#,#,0.0,#,1.0,1.0,0.24070441269615173,0.7521367521367521,1,66.17346671081626,4954,3162,0.36363636363636365,0.0006975093496041155,88,117
#,#,0.0,1.0,#,#,#,#,0.0,#,#,1.0,0.0806829838883368,0.6044444444444445,1,76.49712872515825,4982,3176,0.2727272727272727,0.0008063271452415231,136,225
#,0.0,1.0,#,0.0,#,1.0,#,#,#,#,0.0,0.26808448740588303,0.7685185185185185,2,57.93583423432599,4948,3180,0.36363636363636365,0.0012213591961912826,83,108
1.0,#,0.0,#,1.0,#,#,#,1.0,0.0,#,0.0,0.22301350200402018,0.7407407407407407,1,77.13814454918213,4960,3246,0.45454545454545453,0.0008130838492911201,40,54
1.0,0.0,#,0.0,#,0.0,#,0.0,#,#,1.0,0.0,0.25126003423796484,0.7586206896551724,1,72.82502414271725,4848,3254,0.5454545454545454,0.0007676208871854063,22,29
#,1.0,1.0,#,#,1.0,1.0,#,#,#,#,1.0,0.23376289008649898,0.7477477477477478,1,76.03324772090521,4987,3257,0.36363636363636365,0.0008014375519701863,83,111
0.0,#,0.0,0.0,#,#,#,#,#,#,#,0.0,0.21253447927503602,0.7336448598130841,3,75.54072843135187,4994,3284,0.2727272727272727,0.002388738280270314,157,214
0.0,0.0,#,#,1.0,#,1.0,#,#,0.0,#,1.0,0.22190066239999998,0.74,1,63.01940738860447,4997,3290,0.45454545454545453,0.0006511389764436359,37,50
#,1.0,0.0,#,#,1.0,#,0.0,#,#,1.0,1.0,0.24486155808474971,0.7547169811320755,1,71.9024041189966,4961,3293,0.45454545454545453,0.0007578959003490746,40,53
1.0,1.0,0.0,#,#,#,#,#,#,1.0,#,1.0,1.0,1.0,13,64.7706008969956,4990,3303,0.36363636363636365,0.008875389568651788,94,94
#,#,1.0,#,0.0,#,#,#,#,#,0.0,0.0,0.239099722336155,0.751131221719457,2,66.88465250844827,4971,3310,0.2727272727272727,0.0014100113773256346,166,221
1.0,#,1.0,#,#,#,#,#,1.0,#,1.0,1.0,1.0,1.0,15,78.87986616193588,4983,3327,0.36363636363636365,0.01247164011761193,102,102
0.0,#,#,1.0,#,1.0,#,1.0,#,0.0,#,1.0,0.16806999999999994,0.7,1,69.29420763837666,4950,3339,0.45454545454545453,0.0007304038930346143,35,50
0.0,#,0.0,1.0,#,1.0,#,#,#,#,#,1.0,1.0,1.0,16,74.27163421864046,4961,3339,0.36363636363636365,0.012525904862568965,103,103
1.0,#,1.0,#,#,#,#,0.0,#,#,0.0,0.0,0.2967898717650668,0.7843137254901961,1,68.94370848764895,4973,3353,0.36363636363636365,0.0006949392186845294,80,102
#,#,0.0,1.0,#,#,#,0.0,0.0,1.0,#,1.0,0.06391305182160717,0.5769230769230769,1,57.376553919415514,4872,3354,0.45454545454545453,0.0006047844369670221,30,52
1.0,#,1.0,#,1.0,#,#,#,#,1.0,0.0,0.0,0.2805030468350874,0.7755102040816326,1,61.14005784371394,4853,3393,0.45454545454545453,0.0006444541007303209,38,49
0.0,#,0.0,#,1.0,0.0,#,#,#,#,#,0.0,0.2293421724933147,0.7448979591836735,1,59.494063417379266,4994,3399,0.36363636363636365,0.0006271042993849875,73,98
1.0,1.0,#,#,0.0,0.0,#,#,1.0,#,1.0,1.0,0.16291487262254356,0.6956521739130435,1,80.06389454956454,4951,3402,0.5454545454545454,0.0008439230675051087,16,23
1.0,#,1.0,#,0.0,#,#,#,#,#,0.0,0.0,0.2529116063365419,0.7596153846153846,1,67.14335184516125,4971,3407,0.36363636363636365,0.0007077325399985989,79,104
#,#,1.0,0.0,0.0,0.0,0.0,#,#,#,0.0,0.0,0.44855981016533175,0.8518518518518519,1,84.87601363418575,4966,3432,0.5454545454545454,0.0008946457849289953,23,27
#,0.0,1.0,#,#,#,#,#,1.0,#,0.0,1.0,0.16084745180629967,0.6938775510204082,1,66.08762312882097,4976,3444,0.36363636363636365,0.0006966045050490179,68,98
#,0.0,1.0,#,0.0,#,#,#,0.0,#,#,0.0,1.0,1.0,5,74.64666631545174,4966,3445,0.36363636363636365,0.003934110623170338,100,100
1.0,0.0,#,0.0,#,#,#,0.0,0.0,#,0.0,0.0,1.0,1.0,1,82.58865677490905,4973,3463,0.5454545454545454,0.0008705356260612596,23,23
0.0,#,#,#,#,0.0,#,#,#,#,#,0.0,0.09910199909287305,0.6298200514138818,2,62.53607340645431,4994,3466,0.18181818181818182,0.015789484357441166,245,389
0.0,0.0,#,1.0,#,#,#,#,1.0,#,#,1.0,0.20470110801303892,0.7281553398058253,2,61.23642190417536,4996,3469,0.36363636363636365,0.0012909396752968664,75,103
1.0,1.0,1.0,#,#,#,#,#,#,#,0.0,0.0,1.0,1.0,10,64.50466403512056,4971,3474,0.36363636363636365,0.006364513691949857,103,103
#,#,1.0,#,#,#,1.0,#,#,1.0,#,1.0,0.1055726430748681,0.6378378378378379,1,76.76059533958944,4987,3481,0.2727272727272727,0.0008091042466389366,118,185
#,0.0,1.0,#,#,#,0.0,0.0,1.0,0.0,#,1.0,0.14539335680000004,0.68,1,58.178096171163425,4972,3502,0.5454545454545454,0.0006132331890497888,17,25
0.0,1.0,#,#,#,0.0,#,#,#,#,#,0.0,0.20612659768312552,0.7291666666666666,2,66.0751812981976,4994,3506,0.2727272727272727,0.001392946720887047,140,192
1.0,#,1.0,#,#,#,#,#,0.0,#,#,0.0,0.26642997246667083,0.7675675675675676,3,65.888748598593,4995,3515,0.2727272727272727,0.001964063266613361,142,185
#,1.0,0.0,#,#,#,#,#,#,1.0,#,1.0,0.2558354088543162,0.7613636363636364,1,63.37549577793686,4990,3530,0.2727272727272727,0.0006680170019516549,134,176
0.0,#,0.0,#,#,1.0,#,1.0,#,#,#,1.0,0.2693290743429045,0.7692307692307693,2,71.78670010185974,4950,3542,0.36363636363636365,0.0015133526166036418,70,91
1.0,0.0,1.0,#,#,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,56.0,4677,3543,0.8181818181818182,0.0005902747055481968,1,1
0.0,0.0,#,#,1.0,#,1.0,#,0.0,0.0,0.0,1.0,0.20346349914002398,0.7272727272727273,1,63.0852096,4997,3544,0.6363636363636364,0.000652005971554259,8,11
0.0,#,#,0.0,#,0.0,0.0,#,#,#,#,0.0,0.5470911036624267,0.8863636363636364,2,80.03584112189029,4994,3560,0.36363636363636365,0.0016872547339830733,78,88
0.0,#,0.0,#,#,1.0,0.0,1.0,#,0.0,#,1.0,0.13168724279835387,0.6666666666666666,1,64.45580783539916,4668,3572,0.5454545454545454,0.0006794041605519892,16,24
#,0.0,1.0,#,#,#,#,#,1.0,1.0,1.0,1.0,0.22824833264848604,0.7441860465116279,1,71.38127079350677,4919,3582,0.45454545454545453,0.0007524028321302378,32,43
1.0,0.0,1.0,#,#,#,#,#,1.0,#,#,1.0,1.0,1.0,10,67.59290422801396,4976,3582,0.36363636363636365,0.007124711007203287,81,81
0.0,#,#,0.0,0.0,#,0.0,#,#,#,#,0.0,0.4204798977206755,0.8409090909090909,1,79.6952452143573,4998,3588,0.36363636363636365,0.0008998427624831842,74,88
1.0,#,0.0,1.0,#,#,#,#,1.0,0.0,#,0.0,0.2731986815017553,0.7714285714285715,1,78.17907441590154,4960,3591,0.45454545454545453,0.0008240558951942295,27,35
0.0,#,0.0,#,#,1.0,#,1.0,0.0,#,#,1.0,0.20346349914002398,0.7272727272727273,2,70.36925569727808,4817,3605,0.45454545454545453,0.0014834711316555926,32,44
#,#,0.0,#,0.0,#,#,1.0,0.0,1.0,#,1.0,0.13168724279835387,0.6666666666666666,1,74.71187550077454,4880,3618,0.45454545454545453,0.0007875094698602363,26,39
#,1.0,1.0,#,#,#,0.0,#,1.0,#,#,0.0,0.23279332323579968,0.7471264367816092,1,67.18466469556382,4998,3634,0.36363636363636365,0.0007350061724839023,65,87
1.0,#,#,#,#,#,#,1.0,1.0,#,#,1.0,0.2194706097528251,0.7383720930232558,1,76.63189061486233,4993,3638,0.2727272727272727,0.0008077476190765981,127,172
#,#,1.0,#,#,1.0,#,0.0,1.0,#,1.0,1.0,0.14012604492187505,0.675,1,64.31944440950353,4972,3642,0.45454545454545453,0.0006972546755936132,27,40
#,#,0.0,#,#,#,#,1.0,#,1.0,#,1.0,0.24467383840783502,0.754601226993865,1,78.58359034929646,4993,3654,0.2727272727272727,0.000828319743827698,123,163
#,0.0,1.0,#,0.0,#,0.0,#,0.0,#,#,0.0,1.0,1.0,1,75.01009326958244,4966,3663,0.45454545454545453,0.0007906528699615278,41,41
1.0,#,0.0,#,#,#,#,#,#,1.0,#,1.0,0.2222903719323048,0.7402597402597403,2,72.5574877744425,4993,3676,0.2727272727272727,0.0015296017761205693,114,154
#,#,1.0,#,0.0,#,0.0,#,0.0,#,#,0.0,0.5277319168,0.88,1,75.10383889771059,4966,3677,0.36363636363636365,0.0007916410069800952,66,75
#,#,0.0,#,#,#,#,1.0,0.0,1.0,#,1.0,0.14854939011853155,0.6829268292682927,1,73.88920263134959,4990,3680,0.36363636363636365,0.0007788379879716238,56,82
#,#,1.0,0.0,0.0,#,#,#,#,#,#,0.0,0.11212834809011897,0.6455696202531646,1,70.83966362263985,4998,3689,0.2727272727272727,0.0007831636147932502,102,158
0.0,#,1.0,#,1.0,#,1.0,#,0.0,#,#,1.0,1.0,1.0,3,74.19142520345581,4997,3690,0.45454545454545453,0.002395016897592554,42,42
#,0.0,1.0,#,#,#,#,#,1.0,0.0,#,1.0,0.164934453805285,0.6973684210526315,2,58.75179618924282,4972,3691,0.36363636363636365,0.0012385606855726064,53,76
0.0,1.0,#,1.0,#,0.0,#,#,#,#,#,0.0,0.20647326191299542,0.7294117647058823,1,62.553420864244586,4957,3696,0.36363636363636365,0.000659351822887043,62,85
#,1.0,#,#,#,0.0,#,#,#,#,#,0.0,0.09102011222959894,0.6191950464396285,1,75.50288811534925,4994,3706,0.18181818181818182,0.0007958472330415399,200,323
#,0.0,0.0,#,#,#,0.0,0.0,#,0.0,#,0.0,0.20346349914002398,0.7272727272727273,1,73.22697816477843,4942,3711,0.45454545454545453,0.0007718577316856934,32,44
1.0,#,#,#,#,#,#,0.0,0.0,#,#,0.0,0.2572354533504453,0.7621951219512195,3,81.86174922899224,4988,3722,0.2727272727272727,0.002595433238298411,125,164
0.0,1.0,#,#,#,0.0,#,#,#,1.0,#,0.0,0.18846067806961175,0.7162162162162162,1,65.02008821108916,4957,3728,0.36363636363636365,0.0006853520254199721,53,74
#,0.0,1.0,#,#,#,1.0,#,1.0,#,#,1.0,0.12214884616615015,0.6567164179104478,1,65.84219106144657,4934,3729,0.36363636363636365,0.0006940174989543481,44,67
0.0,#,1.0,#,1.0,#,1.0,#,#,#,#,1.0,1.0,1.0,10,76.15359133465765,4997,3744,0.36363636363636365,0.008241920246885553,75,75
1.0,0.0,#,#,#,#,#,1.0,#,#,1.0,1.0,0.2314600316517187,0.746268656716418,2,72.98873021089969,4979,3748,0.36363636363636365,0.0015386929011991283,50,67
1.0,1.0,#,#,#,#,#,#,#,1.0,#,1.0,0.2567458542283846,0.7619047619047619,2,69.28588355247712,4990,3754,0.2727272727272727,0.0014606323040208958,112,147
0.0,#,0.0,1.0,#,#,#,#,1.0,#,#,1.0,0.251948794883252,0.7590361445783133,1,63.59117056413296,4996,3756,0.36363636363636365,0.0006702903478608705,63,83
#,0.0,#,#,0.0,#,1.0,0.0,0.0,#,0.0,0.0,0.5549289573066435,0.8888888888888888,1,81.4973892993024,4739,3760,0.5454545454545454,0.0008590329905641517,16,18
#,1.0,0.0,#,#,#,#,#,#,0.0,#,0.0,0.23257765406103217,0.7469879518072289,1,78.37538043508162,4994,3765,0.2727272727272727,0.0008261250822954592,124,166
#,0.0,#,#,1.0,#,#,1.0,1.0,#,#,1.0,0.5689416088757201,0.8933333333333333,2,74.93752348017105,4976,3771,0.36363636363636365,0.0015797758788131805,67,75
#,1.0,0.0,#,#,0.0,#,#,0.0,#,#,0.0,0.25270905019898543,0.759493670886076,1,79.98680275198237,4988,3780,0.36363636363636365,0.0008431104721815731,60,79
1.0,1.0,#,#,#,#,#,#,0.0,#,0.0,0.0,0.35212323356058267,0.8115942028985508,1,71.96673466762097,4988,3796,0.36363636363636365,0.0007347699304757676,56,69
0.0,#,1.0,1.0,#,#,1.0,#,#,#,#,1.0,0.20503828650689207,0.7283950617283951,1,69.75929503360798,4987,3817,0.36363636363636365,0.0007353062024145132,59,81
0.0,1.0,#,#,#,0.0,0.0,#,#,1.0,#,0.0,1.0,1.0,4,63.0193854469069,4957,3820,0.45454545454545453,0.002657053513464378,38,38
#,0.0,#,0.0,0.0,#,#,0.0,#,#,#,0.0,0.7013426708992581,0.9315068493150684,1,77.87140830266233,4970,3821,0.36363636363636365,0.0008208129036870968,68,73
0.0,#,1.0,#,#,#,0.0,#,0.0,#,#,0.0,0.2323403299440141,0.7468354430379747,1,57.479070718731506,4966,3852,0.36363636363636365,0.0006058650275657718,59,79
0.0,#,#,#,1.0,1.0,#,0.0,#,#,1.0,1.0,0.12324861859319845,0.6578947368421053,1,69.75625943483752,4961,3856,0.45454545454545453,0.0007352742053221847,25,38
#,0.0,0.0,1.0,#,#,1.0,#,1.0,#,#,1.0,0.47611301541420215,0.8620689655172413,2,68.88051616295361,4996,3874,0.45454545454545453,0.001452086657003402,25,29
1.0,#,1.0,1.0,#,#,#,#,0.0,#,#,0.0,0.23178621541003852,0.7464788732394366,1,68.84607846843248,4920,3877,0.36363636363636365,0.0007256803338589649,53,71
#,#,1.0,1.0,#,#,#,#,0.0,#,0.0,0.0,0.21613090194838855,0.7361111111111112,1,68.25334704413815,4940,3877,0.36363636363636365,0.0007194325773063847,53,72
0.0,0.0,#,#,1.0,#,1.0,0.0,#,0.0,0.0,1.0,0.46266436603796024,0.8571428571428571,1,63.263999999999996,4997,3878,0.6363636363636364,0.000654361673579144,6,7
1.0,#,#,#,#,#,#,1.0,1.0,1.0,#,1.0,0.4681202534100665,0.8591549295774648,1,79.01334388914991,4993,3880,0.36363636363636365,0.0008328496124740425,61,71
#,#,0.0,0.0,#,0.0,#,1.0,0.0,#,0.0,0.0,0.17525145137855438,0.7058823529411765,1,72.4734601216,4818,3883,0.5454545454545454,0.0007639151845238647,12,17
0.0,#,1.0,#,#,1.0,1.0,#,#,#,1.0,1.0,0.20346349914002398,0.7272727272727273,1,76.53356679639526,4954,3888,0.45454545454545453,0.0008067112250945619,24,33
0.0,#,1.0,#,#,1.0,1.0,#,0.0,#,1.0,1.0,0.401877572016461,0.8333333333333334,2,79.29420224937984,4954,3897,0.5454545454545454,0.0016716200673011375,15,18
#,#,0.0,0.0,0.0,#,#,0.0,#,#,#,0.0,0.19123137022949369,0.7183098591549296,1,74.48277501840332,4970,3903,0.36363636363636365,0.0007850946087928681,51,71
1.0,1.0,#,#,#,#,#,#,1.0,#,1.0,1.0,0.25449371153700956,0.7605633802816901,2,81.81689080193073,4983,3910,0.36363636363636365,0.0017248014688206654,54,71
