Specified Values,Specified Attribute Names,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"0.0, 0.0, 1.0, 0.0","A_0, A_2, R_0, R_3",1.0,0.20503828650689207,0.7283950617283951,1,67.38766108039479,4796,2213,0.36363636363636365,0.0008577857928692016,118,162
"1.0, 1.0, 0.0","A_1, R_1, R_7",0.0,0.09509448553571297,0.6246418338108882,1,69.55499675541168,4994,2219,0.2727272727272727,0.0008853740741747378,218,349
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, R_0, R_1, R_2, R_5, R_7",1.0,0.5035835674196454,0.8717948717948718,1,70.19189902105661,4924,2243,0.5454545454545454,0.0008934812811345499,34,39
"1.0, 1.0, 1.0, 1.0","A_1, A_2, R_3, R_7",1.0,1.0,1.0,8,75.19759719422852,4984,2249,0.36363636363636365,0.0076575954110241415,168,168
"0.0, 0.0, 0.0, 0.0","A_0, R_1, R_2, R_4",0.0,0.2373046875,0.75,1,59.039470250274476,4926,2261,0.36363636363636365,0.0007515206491406637,129,172
"0.0, 1.0, 1.0, 1.0","A_1, A_2, R_1, R_5",1.0,1.0,1.0,11,73.2445440236381,4965,2281,0.36363636363636365,0.010255726506529853,177,177
"1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, R_0, R_1, R_7",0.0,0.30554782485732185,0.7888888888888889,1,67.77796291248836,4899,2299,0.45454545454545453,0.0008627539927018278,71,90
"0.0, 1.0, 1.0, 1.0","A_0, A_1, R_3, R_7",1.0,0.20503828650689207,0.7283950617283951,1,74.58915366142907,4984,2331,0.36363636363636365,0.0009494544741147856,118,162
"0.0, 1.0, 1.0, 0.0","A_0, R_1, R_3, R_4",1.0,0.24664625576131027,0.7558139534883721,2,76.82842134856563,4968,2335,0.36363636363636365,0.0019559167736285044,130,172
"0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_3",0.0,1.0,1.0,16,58.16102939736926,4983,2337,0.36363636363636365,0.011845421886642884,167,167
"1.0, 1.0","R_2, R_4",1.0,0.0934723887566617,0.6224961479198767,1,61.68448120197944,4995,2344,0.18181818181818182,0.0007851893175583014,404,649
"1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_1, R_2, R_3, R_5, R_6, R_7",1.0,0.279581552734375,0.775,1,81.57379897200983,4607,2349,0.5454545454545454,0.0010383628798910137,31,40
"1.0, 1.0, 1.0, 1.0","A_0, A_1, R_6, R_7",1.0,1.0,1.0,10,73.05169058887017,4973,2349,0.36363636363636365,0.009298839183252224,164,164
"1.0, 1.0, 1.0, 0.0","A_0, A_2, R_0, R_7",0.0,0.22099346548634377,0.7393939393939394,1,61.860163954678356,4949,2378,0.36363636363636365,0.0007874256048385128,122,165
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_1, R_0, R_1, R_2, R_4, R_5",0.0,1.0,1.0,1,93.51416757195942,4926,2379,0.5454545454545454,0.0011903532944928655,45,45
"0.0, 0.0, 0.0, 0.0","A_1, A_2, R_3, R_4",0.0,0.24789699485687572,0.756578947368421,2,68.02565711110921,4938,2391,0.36363636363636365,0.0017318138449971382,115,152
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, R_0, R_2, R_3, R_5",1.0,0.20503828650689207,0.7283950617283951,1,76.64873985195945,4842,2432,0.45454545454545453,0.0009756711990329998,59,81
"0.0, 0.0, 1.0, 1.0","A_0, A_1, R_0, R_6",1.0,0.2501707582742346,0.7579617834394905,1,56.441263482316835,4924,2436,0.36363636363636365,0.0007184477569114501,119,157
"0.0, 1.0, 1.0, 1.0","A_0, A_2, R_1, R_3",1.0,1.0,1.0,10,80.82676328091907,4968,2450,0.36363636363636365,0.010288537710673762,166,166
"1.0, 0.0, 0.0, 0.0","A_0, A_1, R_5, R_6",0.0,0.23221250186065348,0.7467532467532467,1,71.13197009414971,4955,2471,0.36363636363636365,0.0009054475609824961,115,154
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_1, R_3, R_6",1.0,0.2994492622121735,0.7857142857142857,1,62.585978228964436,4973,2474,0.5454545454545454,0.0007966645836480238,33,42
"0.0, 1.0, 0.0, 0.0","A_1, A_2, R_1, R_5",0.0,1.0,1.0,9,74.03176123172554,4953,2486,0.36363636363636365,0.008481234218369518,161,161
"1.0, 1.0, 0.0, 0.0","A_1, R_0, R_4, R_7",0.0,0.08620460479736332,0.6125,1,61.16839167590742,4867,2495,0.36363636363636365,0.0007786199507600529,98,160
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, R_0, R_2, R_6",0.0,0.28196298320147434,0.7763157894736842,1,59.85330838065467,4994,2499,0.45454545454545453,0.0007618800943973037,59,76
"1.0, 0.0, 0.0, 0.0","A_1, A_2, R_4, R_6",0.0,0.25270905019898543,0.759493670886076,2,76.38805721851206,4980,2499,0.36363636363636365,0.0019447058757165409,120,158
"0.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_3",0.0,0.22481780895283973,0.7419354838709677,1,66.19165085509476,4938,2513,0.36363636363636365,0.0008425616322003113,115,155
"0.0, 0.0, 1.0, 1.0","A_1, R_0, R_4, R_5",1.0,0.10049355861780968,0.631578947368421,1,68.44993989531119,4999,2522,0.36363636363636365,0.000871307670033244,96,152
"0.0, 0.0, 0.0","A_1, R_0, R_3",0.0,0.09848375240851535,0.6290322580645161,1,64.71052035185514,4997,2532,0.2727272727272727,0.000823708140586343,195,310
"0.0, 1.0, 0.0, 0.0","A_1, A_2, R_3, R_5",0.0,0.24789699485687572,0.756578947368421,2,63.36514000699791,4991,2535,0.36363636363636365,0.0016131652587355904,115,152
"0.0, 0.0, 0.0, 0.0","A_1, R_0, R_1, R_3",0.0,0.23482762478473768,0.7484276729559748,3,67.79877091991048,4997,2535,0.36363636363636365,0.0025890565811318438,119,159
"0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, R_0, R_4, R_5, R_6, R_7",1.0,0.28462802079628785,0.7777777777777778,1,74.14759791427585,4911,2562,0.6363636363636364,0.0009438338569187695,14,18
"1.0, 0.0, 1.0, 0.0","A_1, A_2, R_2, R_5",1.0,0.21975312684859466,0.738562091503268,1,69.08116251796557,4981,2565,0.36363636363636365,0.000879342580121674,113,153
"0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_1, R_2, R_3, R_4, R_6, R_7",0.0,0.09281764811892691,0.6216216216216216,1,70.54945300684582,4974,2577,0.5454545454545454,0.0008980326296199623,23,37
"0.0, 1.0, 1.0","A_1, R_1, R_5",1.0,0.2508770159643479,0.7583892617449665,1,70.82619662594871,4965,2603,0.2727272727272727,0.0009015553330485686,226,298
"0.0, 1.0, 1.0","A_2, R_0, R_4",1.0,0.22038010626039725,0.7389830508474576,1,68.75845295608117,4970,2605,0.2727272727272727,0.0008752347705765818,218,295
"0.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, R_0, R_4, R_5",1.0,0.24277230786404397,0.7534246575342466,1,65.3249634083154,4911,2606,0.45454545454545453,0.0008315294615211941,55,73
"1.0, 1.0, 1.0, 0.0","A_1, A_2, R_1, R_7",0.0,0.22481780895283973,0.7419354838709677,1,66.12716783188019,4962,2622,0.36363636363636365,0.0008417408198986537,115,155
"0.0, 0.0, 1.0, 1.0","A_0, A_2, R_0, R_4",1.0,0.21830874510774548,0.7375886524822695,1,73.9682796236061,4832,2635,0.36363636363636365,0.0009415512924303745,104,141
"0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_0, R_0, R_2, R_4, R_6, R_7",1.0,0.28462802079628785,0.7777777777777778,1,70.71241997747249,4924,2651,0.5454545454545454,0.000900107056152495,28,36
"0.0, 0.0","A_2, R_0",0.0,0.09699482462268358,0.6271186440677966,1,64.81938418333796,4993,2652,0.18181818181818182,0.0008250938816330884,370,590
"1.0, 0.0, 0.0, 1.0","A_0, A_2, R_5, R_6",1.0,0.2765882018238683,0.7733333333333333,1,67.7229677120635,4973,2657,0.36363636363636365,0.000862053952058717,116,150
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_2, R_0, R_1, R_2, R_5, R_6",1.0,0.5549289573066435,0.8888888888888888,1,83.85878091790535,4874,2663,0.5454545454545454,0.001067448694990212,32,36
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_1, A_2, R_0, R_2, R_5, R_6",1.0,1.0,1.0,3,83.13023984107956,4835,2665,0.5454545454545454,0.0031745250191314205,37,37
"1.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, R_0, R_2, R_6, R_7",0.0,1.0,1.0,1,64.60160355939695,4994,2673,0.5454545454545454,0.0008223217253928544,35,35
"0.0, 0.0, 1.0, 1.0","A_0, A_2, R_0, R_2",1.0,1.0,1.0,15,73.21512636590961,4856,2697,0.36363636363636365,0.013979464685280179,138,138
"0.0, 1.0, 0.0, 0.0","A_0, A_1, R_0, R_2",0.0,0.23221250186065348,0.7467532467532467,1,66.09112772864867,4993,2699,0.36363636363636365,0.0008412820610097134,115,154
"0.0, 1.0, 1.0","A_1, A_2, R_1",1.0,0.23869568420059764,0.7508771929824561,2,64.16385850259856,4965,2723,0.2727272727272727,0.0016334992298823476,214,285
"0.0, 0.0, 0.0, 0.0","A_1, R_1, R_2, R_4",0.0,0.22651993479986546,0.7430555555555556,1,66.23749537598839,4955,2736,0.36363636363636365,0.0008431451927227121,107,144
"1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_0, R_5, R_6",1.0,0.25449371153700956,0.7605633802816901,1,70.66357884679414,4973,2747,0.45454545454545453,0.0008994853514170602,54,71
"0.0, 1.0, 1.0","A_2, R_2, R_6",1.0,0.2387359540800823,0.7509025270758123,2,68.42431519200652,4988,2748,0.2727272727272727,0.0017419629800917143,208,277
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, R_2, R_3, R_4, R_5, R_6",0.0,0.06504222973314074,0.5789473684210527,1,72.277150926635,4980,2791,0.6363636363636364,0.0009200247080836559,11,19
"0.0, 0.0, 1.0, 0.0","A_2, R_2, R_3, R_6",0.0,0.24012300134298675,0.75177304964539,1,70.71213821073557,4955,2800,0.36363636363636365,0.0009001034695091843,106,141
"1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_4, R_6",0.0,0.2673830631766959,0.7681159420289855,1,86.35572964202429,4980,2800,0.45454545454545453,0.0010992326611753097,53,69
"0.0, 0.0, 1.0, 0.0","A_0, A_1, R_0, R_4",1.0,0.2607826595131492,0.7642857142857142,1,58.14060345227315,4965,2808,0.36363636363636365,0.0007400788635578771,107,140
"0.0, 0.0, 1.0, 1.0","A_1, A_2, R_0, R_2",1.0,0.2402933738360162,0.7518796992481203,1,74.06207656126398,4912,2808,0.36363636363636365,0.0009427452451399304,100,133
"0.0, 1.0, 1.0, 1.0","A_0, A_1, R_3, R_6",1.0,0.2343894319142217,0.7481481481481481,2,67.40135245454205,4947,2821,0.36363636363636365,0.001715920144095826,101,135
"0.0, 0.0, 0.0, 0.0, 1.0","A_1, R_0, R_1, R_3, R_6",0.0,0.23178621541003852,0.7464788732394366,1,67.57546568525677,4997,2836,0.45454545454545453,0.0008601763806905215,53,71
"0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, R_0, R_4, R_5",1.0,0.26150027784488145,0.7647058823529411,1,58.4044442994612,4924,2842,0.45454545454545453,0.0007434373260221921,52,68
"1.0, 1.0, 0.0","A_1, A_2, R_7",0.0,0.2358699596193902,0.7490909090909091,3,64.50845115145064,4962,2844,0.2727272727272727,0.002463407930942856,206,275
"1.0, 0.0, 1.0","A_1, A_2, R_6",1.0,0.23877862512345643,0.7509293680297398,3,60.09000516359557,4988,2850,0.2727272727272727,0.0022946791102280207,202,269
"1.0, 0.0, 1.0, 1.0","A_0, R_2, R_5, R_7",1.0,0.24650145932538278,0.7557251908396947,2,75.51022861903114,4999,2872,0.36363636363636365,0.0019223579001632516,99,131
"1.0, 1.0, 1.0, 1.0","A_0, A_2, R_3, R_5",1.0,0.23430086944568226,0.7480916030534351,2,64.18945325575307,4920,2872,0.36363636363636365,0.0016341508273788607,98,131
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_1, R_0, R_1, R_2, R_5, R_6, R_7",0.0,0.007415771484375,0.375,1,74.30856006451201,4660,2876,0.6363636363636364,0.0009458827638469612,6,16
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, R_1, R_5, R_7",1.0,1.0,1.0,3,88.7790290431224,4939,2891,0.45454545454545453,0.003390237408316939,64,64
"1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_2, R_5, R_6, R_7",0.0,1.0,1.0,1,70.552686914002,4962,2898,0.45454545454545453,0.0008980737944203063,66,66
"1.0, 1.0, 1.0","A_1, A_2, R_3",1.0,0.2255592918474078,0.7424242424242424,3,64.32932616015952,4984,2899,0.2727272727272727,0.0024565676190720803,196,264
"1.0, 0.0","A_2, R_1",0.0,0.09518311118621142,0.6247582205029013,1,61.77339720000877,4997,2905,0.18181818181818182,0.0007863211401894113,323,517
"1.0, 0.0, 0.0, 1.0","A_1, A_2, R_4, R_6",1.0,0.2402933738360162,0.7518796992481203,1,60.41818954060435,4988,2915,0.36363636363636365,0.0007690705358801479,100,133
"0.0, 1.0","A_0, R_1",1.0,0.09266342758623218,0.621414913957935,1,66.44884930781177,4988,2917,0.18181818181818182,0.0008458355428117122,325,523
"0.0, 1.0, 1.0, 0.0, 1.0","A_2, R_1, R_2, R_4, R_6",1.0,0.095367431640625,0.625,1,72.86396100134141,4988,2940,0.45454545454545453,0.0009274942854087267,40,64
"0.0, 1.0, 1.0, 1.0, 0.0","A_2, R_2, R_3, R_6, R_7",1.0,0.2373046875,0.75,1,68.56381229652635,4940,2944,0.45454545454545453,0.0008727571657776613,48,64
"0.0, 0.0, 0.0, 0.0, 0.0","R_0, R_1, R_3, R_5, R_6",0.0,0.3951121110236596,0.8305084745762712,1,82.88199714494687,4845,2994,0.45454545454545453,0.0010550150946883798,49,59
"1.0, 0.0, 0.0, 0.0, 0.0","A_1, R_2, R_3, R_5, R_6",0.0,0.5493574265876763,0.8870967741935484,3,69.03331108077711,4983,2995,0.45454545454545453,0.002636200419947728,55,62
"0.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, R_1, R_3, R_4",0.0,0.2438596708938226,0.7540983606557377,1,67.4416291828049,4926,3018,0.45454545454545453,0.0008584727594558632,46,61
"1.0, 1.0, 1.0","A_0, R_4, R_7",1.0,0.23570775731912577,0.7489878542510121,1,63.77854845560043,4999,3025,0.2727272727272727,0.0008118449561525203,185,247
"0.0, 0.0, 1.0","A_0, A_2, R_2",1.0,0.22621766644850363,0.7428571428571429,2,69.42349047491633,4988,3036,0.2727272727272727,0.0017674002292416319,182,245
"0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, R_0, R_2, R_5",0.0,0.2503403425672665,0.7580645161290323,1,64.2900460345599,4974,3043,0.45454545454545453,0.0008183558714934605,47,62
"1.0, 1.0, 0.0, 0.0","A_0, A_1, R_1, R_6",0.0,0.21786437800004058,0.7372881355932204,1,58.37562199495238,4976,3055,0.36363636363636365,0.000743070443377372,87,118
"0.0, 0.0, 1.0, 0.0","A_0, A_1, R_0, R_2",1.0,0.231092867969897,0.746031746031746,1,54.89858299683237,4948,3060,0.36363636363636365,0.0006988107880336249,94,126
"1.0, 0.0, 0.0, 0.0","A_1, R_3, R_6, R_7",0.0,0.5318101965925766,0.8813559322033898,2,75.2811890939796,4994,3083,0.36363636363636365,0.001916526955819885,104,118
"1.0, 1.0, 1.0","A_0, A_2, R_7",1.0,0.2373046875,0.75,2,64.3496971848764,4939,3096,0.2727272727272727,0.00163823035658619,180,240
"0.0, 1.0, 1.0, 1.0","A_1, A_2, R_5, R_7",1.0,0.2373046875,0.75,1,75.34800871410064,4965,3112,0.36363636363636365,0.0009591140330398552,90,120
"0.0, 1.0, 1.0","A_0, A_2, R_3",1.0,0.2373046875,0.75,2,69.96341254135639,4984,3146,0.2727272727272727,0.0017811456974897828,171,228
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_1, R_0, R_1, R_2, R_5, R_6, R_7",1.0,0.18593443208187066,0.7142857142857143,1,74.8583158784,4924,3147,0.6363636363636364,0.0009528806729469339,10,14
"1.0, 1.0, 0.0, 0.0","A_0, A_1, R_5, R_7",0.0,0.22001605231126187,0.7387387387387387,1,70.79887418988514,4994,3149,0.36363636363636365,0.0009012075424129217,82,111
"1.0, 1.0, 0.0, 0.0","A_0, A_1, R_6, R_7",0.0,1.0,1.0,10,71.33079017793085,4994,3151,0.36363636363636365,0.009079783661843723,110,110
"0.0, 1.0, 1.0, 0.0","A_0, R_0, R_3, R_6",1.0,0.25126003423796484,0.7586206896551724,1,66.06092461456625,4965,3158,0.36363636363636365,0.0008408976018706819,88,116
"1.0, 1.0, 0.0, 1.0","A_2, R_1, R_4, R_5",1.0,0.2079252481851884,0.7304347826086957,1,70.58623188030484,4965,3162,0.36363636363636365,0.0008985007924056278,84,115
"1.0, 1.0, 0.0, 0.0","A_1, A_2, R_2, R_3",0.0,0.27052290701991805,0.7699115044247787,1,61.232866329013476,4983,3176,0.36363636363636365,0.0007794406565175737,87,113
"0.0, 1.0, 1.0, 1.0","A_0, R_0, R_1, R_2",1.0,0.49061199381973836,0.8672566371681416,1,74.19129488971063,4965,3181,0.36363636363636365,0.0009443900810719508,98,113
"1.0, 0.0, 1.0, 0.0","A_0, A_1, R_0, R_4",0.0,0.21650187834909435,0.7363636363636363,3,60.086808657086,4991,3182,0.36363636363636365,0.002294557044059225,81,110
"0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_2, R_1, R_3, R_6",0.0,1.0,1.0,1,63.75352027284224,4997,3188,0.45454545454545453,0.0008115263693482432,59,59
"1.0, 1.0, 0.0, 1.0","A_0, A_1, R_4, R_6",1.0,0.2373046875,0.75,2,57.822976871277945,4973,3199,0.36363636363636365,0.0014720715117983755,84,112
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, R_1, R_3, R_6",1.0,0.2373046875,0.75,1,71.66385169897745,4964,3207,0.45454545454545453,0.0009122179470857534,42,56
"0.0, 1.0, 0.0, 1.0","A_0, A_2, R_3, R_4",0.0,0.18593443208187066,0.7142857142857143,1,59.32861053713767,4997,3225,0.36363636363636365,0.0007552011512717805,80,112
"1.0, 0.0, 1.0, 1.0","A_0, A_1, R_5, R_7",1.0,0.27052290701991805,0.7699115044247787,1,74.46545872615415,4999,3226,0.36363636363636365,0.000947879946131063,87,113
"0.0, 0.0, 0.0","A_2, R_0, R_1",0.0,0.08421699989529227,0.6096491228070176,1,65.48732972574876,4974,3232,0.2727272727272727,0.0008335962422656493,139,228
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, R_1, R_2, R_6",1.0,1.0,1.0,7,79.73299485366869,4988,3253,0.45454545454545453,0.007104517411393236,54,54
"1.0, 1.0","R_5, R_7",1.0,0.09604251694514473,0.6258823529411764,1,67.95828528358,4999,3273,0.18181818181818182,0.0008650493382529126,266,425
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_3, R_4, R_5, R_7",1.0,0.0,0.0,1,71.5,3275,3275,0.7272727272727273,0.0009101322587376645,0,4
"1.0, 0.0, 0.0","A_0, R_4, R_6",0.0,0.2373046875,0.75,3,76.99530462920839,4980,3279,0.2727272727272727,0.002940247993610181,153,204
"0.0, 1.0, 0.0, 0.0","A_1, A_2, R_5, R_6",0.0,0.2266170619465376,0.7431192660550459,1,65.34980569193266,4953,3280,0.36363636363636365,0.0008318456819925336,81,109
"0.0, 1.0, 1.0","A_1, R_5, R_7",1.0,0.10721525083758661,0.6398104265402843,1,70.26790068076642,4999,3281,0.2727272727272727,0.0008944487155711861,135,211
"1.0, 1.0, 1.0, 1.0","A_1, A_2, R_3, R_6",1.0,0.26661954836084967,0.7676767676767676,2,64.06777516969045,4947,3310,0.36363636363636365,0.0016310531168527895,76,99
"0.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_1",0.0,0.2373046875,0.75,3,68.85986279439035,4900,3316,0.36363636363636365,0.0026295768864933212,81,108
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, R_2, R_3, R_6, R_7",1.0,1.0,1.0,2,63.14372696984996,4775,3324,0.5454545454545454,0.0016075284713897601,23,23
"1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, R_1, R_6, R_7",0.0,1.0,1.0,2,72.11324644568666,4994,3355,0.45454545454545453,0.0018358766957347874,50,50
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_2, R_0, R_3, R_5, R_6, R_7",1.0,0.2693290743429045,0.7692307692307693,1,64.34529985359424,4940,3358,0.5454545454545454,0.000819059204124532,20,26
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, R_0, R_1, R_5, R_6",0.0,0.1043582467665522,0.6363636363636364,1,55.98386247818936,4743,3360,0.5454545454545454,0.0007126254434983673,14,22
"1.0, 0.0, 0.0, 1.0","A_2, R_1, R_3, R_6",0.0,0.3125122919485888,0.7924528301886793,1,64.35705120818295,4997,3376,0.36363636363636365,0.0008192087885566307,84,106
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, R_0, R_2, R_4, R_7",0.0,0.16291487262254356,0.6956521739130435,1,78.11712761073593,4980,3379,0.5454545454545454,0.000994362486691713,16,23
"1.0, 1.0, 0.0, 0.0","A_0, R_3, R_4, R_5",0.0,0.20612659768312552,0.7291666666666666,1,73.39040438929781,4980,3379,0.36363636363636365,0.000934195447783248,70,96
"1.0, 1.0","R_0, R_2",1.0,0.10285346669015519,0.6345177664974619,1,60.97211052539149,4965,3385,0.18181818181818182,0.0007761214639507285,250,394
"0.0, 1.0, 1.0, 1.0","A_0, A_1, R_2, R_3",1.0,1.0,1.0,10,78.07821765885117,4981,3392,0.36363636363636365,0.009938671971477093,103,103
"1.0, 0.0, 0.0","A_0, R_5, R_7",0.0,0.19537083114210363,0.7213930348258707,1,70.15464313164843,4994,3416,0.2727272727272727,0.000893007046354433,145,201
"0.0, 0.0, 0.0","R_2, R_5, R_7",0.0,0.15563440872163395,0.6893203883495146,1,63.43507127842257,4993,3423,0.2727272727272727,0.0008074727930883284,142,206
"0.0, 0.0, 0.0, 0.0","A_0, A_1, R_0, R_7",0.0,0.28871743680000006,0.78,1,62.45022676186948,4997,3431,0.36363636363636365,0.0007949365865938408,78,100
"1.0, 1.0, 1.0, 0.0, 1.0","A_1, R_1, R_2, R_3, R_6",1.0,0.11602906250000002,0.65,1,66.94414551161869,4988,3447,0.45454545454545453,0.0008521402288636699,26,40
"1.0, 1.0, 1.0","A_0, A_1, R_7",1.0,0.20084158188989867,0.7253886010362695,2,60.402883948009936,4973,3454,0.2727272727272727,0.0015377514182341623,140,193
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, R_2, R_5, R_6",0.0,0.22965034521487823,0.7450980392156863,1,64.08204976786296,4983,3457,0.45454545454545453,0.0008157082615351684,38,51
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, R_0, R_1, R_2, R_3, R_4, R_7",1.0,1.0,1.0,1,90.91993599999999,4829,3468,0.6363636363636364,0.001157331003020474,11,11
"0.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_3",0.0,1.0,1.0,4,62.529914538106915,4997,3476,0.36363636363636365,0.0031838037682372236,97,97
"0.0, 0.0, 0.0, 0.0","A_1, R_3, R_5, R_7",0.0,0.10097577250432618,0.632183908045977,1,68.73936365118132,4926,3478,0.36363636363636365,0.000874991780476075,55,87
"0.0, 1.0, 0.0, 1.0","A_0, A_2, R_1, R_7",0.0,0.22481780895283973,0.7419354838709677,1,59.54261828364917,4888,3491,0.36363636363636365,0.0007579252820930374,69,93
"1.0, 1.0, 0.0, 1.0","A_2, R_1, R_6, R_7",1.0,0.2625281864739589,0.7653061224489796,1,65.03102975578926,4965,3495,0.36363636363636365,0.0008277879440513671,75,98
"0.0, 0.0, 1.0","A_1, A_2, R_0",1.0,0.2917079736456577,0.7816091954022989,1,60.38542644170469,4970,3499,0.2727272727272727,0.0007686534903807801,136,174
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, R_2, R_6, R_7",1.0,1.0,1.0,3,77.63097137959588,4988,3509,0.45454545454545453,0.00296452243341443,43,43
"0.0, 1.0, 0.0, 1.0","A_1, A_2, R_0, R_5",1.0,0.20778622355243484,0.7303370786516854,1,56.619638026955776,4920,3515,0.36363636363636365,0.0007207183083410101,65,89
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, R_2, R_3, R_7",0.0,1.0,1.0,3,79.98752852536037,4972,3523,0.45454545454545453,0.00305451314717327,49,49
"1.0, 1.0, 0.0, 1.0","A_0, A_2, R_6, R_7",1.0,0.2089920763607051,0.7311827956989247,1,69.72782126670752,4939,3526,0.36363636363636365,0.0008875739785499955,68,93
"1.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, R_2, R_3, R_6, R_7",1.0,1.0,1.0,1,71.05931829084946,4988,3530,0.5454545454545454,0.0009045227672784539,21,21
"0.0, 0.0, 1.0, 0.0","A_0, A_1, R_0, R_3",1.0,0.32252790144585197,0.7974683544303798,1,61.599021639030646,4924,3554,0.36363636363636365,0.0007841014923127445,63,79
"0.0, 0.0, 0.0","R_3, R_4, R_5",0.0,0.22301350200402018,0.7407407407407407,1,59.57732780671884,4991,3557,0.2727272727272727,0.0007583671038641019,120,162
"0.0, 1.0, 0.0, 1.0","A_0, A_1, R_2, R_4",0.0,0.26661954836084967,0.7676767676767676,1,63.74700785009936,4983,3560,0.36363636363636365,0.0008114434719213784,76,99
"1.0, 1.0, 1.0, 1.0","A_1, R_1, R_2, R_3",1.0,0.27115379039084836,0.7702702702702703,1,83.17350322187247,4968,3562,0.36363636363636365,0.0010587257112510099,57,74
"1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, R_2, R_3, R_6",1.0,0.21208362139917689,0.7333333333333333,1,59.21359545368988,4947,3573,0.45454545454545453,0.0007537371101852457,33,45
"0.0, 0.0, 1.0, 0.0","A_0, R_2, R_6, R_7",0.0,0.10775172837885022,0.6404494382022472,1,62.697897419832515,4997,3603,0.36363636363636365,0.0007980892167386651,57,89
"1.0, 1.0, 0.0, 0.0","A_2, R_3, R_5, R_7",0.0,0.09862570071646097,0.6292134831460674,1,65.58771853598512,4962,3608,0.36363636363636365,0.0008348741037287597,56,89
"1.0, 1.0, 0.0","A_1, A_2, R_3",0.0,0.3118857638985445,0.7921348314606742,2,58.4424690574685,4983,3642,0.2727272727272727,0.0014878426956497865,141,178
"1.0, 1.0, 1.0","A_2, R_1, R_5",1.0,0.22172738374033188,0.7398843930635838,1,68.1814559849058,4965,3645,0.2727272727272727,0.000867890105448461,128,173
"0.0, 0.0, 0.0, 0.0","A_0, R_1, R_2, R_5",0.0,0.3137972914145376,0.7931034482758621,1,68.37639372651385,4926,3656,0.36363636363636365,0.0008703714918412297,69,87
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, R_4, R_5, R_7",1.0,1.0,1.0,1,86.19451214940065,4889,3660,0.45454545454545453,0.0010971805039625886,38,38
"0.0, 0.0, 0.0, 1.0, 0.0","A_1, R_0, R_1, R_2, R_3",0.0,0.2149341667858102,0.7352941176470589,1,66.15489642718488,4938,3664,0.45454545454545453,0.0008420937805850353,25,34
